ProcessID,HaplotypeID
SMCAD540-07,Cheumatopsyche enigma_2[3]NB|NC
SMCAD353-07,Cheumatopsyche enigma_2[3]NB|NC
NBCAD466-08,Cheumatopsyche enigma_2[3]NB|NC
SMCAD161-07,Cheumatopsyche enigma_3[2]TN
SMCAD160-07,Cheumatopsyche enigma_3[2]TN
SMCAD159-07,Cheumatopsyche enigma_4[1]TN
SMCAD224-07,Cheumatopsyche enigma_5[1]TN
SMCAD640-07,Cheumatopsyche enigma_6[1]TN
SMCAD575-07,Cheumatopsyche enigma_7[1]TN
SMCAD699-07,Cheumatopsyche enigma_8[1]TN
OFCAD651-08,Hydropsyche potomacensis_1[3]VA
OFCAD654-08,Hydropsyche potomacensis_1[3]VA
OFCAD653-08,Hydropsyche potomacensis_1[3]VA
DRCAD481-10,Cheumatopsyche logani_1[3]OR
DRCAD480-10,Cheumatopsyche logani_1[3]OR
DRCAD478-10,Cheumatopsyche logani_1[3]OR
DRCAD558-10,Cheumatopsyche logani_2[1]CA
DRCAD479-10,Cheumatopsyche logani_3[1]OR
FLCAD062-08,Cheumatopsyche edista_1[1]FL
JPCAD536-08,Hydropsyche raruraru_1[3]New Zealand
JPCAD535-08,Hydropsyche raruraru_1[3]New Zealand
JPCAD532-08,Hydropsyche raruraru_1[3]New Zealand
KKCAD660-09,Hydropsyche raruraru_2[2]New Zealand
KKCAD659-09,Hydropsyche raruraru_2[2]New Zealand
JPCAD533-08,Hydropsyche raruraru_3[1]New Zealand
JPCAD534-08,Hydropsyche raruraru_4[1]New Zealand
BHMKK018-12,Hydropsyche sciligra_1[1]Iran
HMKKT986-11,Hydropsyche sciligra_2[1]Kyrgyzstan
UMNEA087-08,Hydropsyche tana_1[3]OR|WA
DRCAD039-08,Hydropsyche tana_1[3]OR|WA
DRCAD037-08,Hydropsyche tana_1[3]OR|WA
DRCAD038-08,Hydropsyche tana_2[1]WA
MBCAD478-09,Hydropsyche XZ sp. MB1_1[1]MB
HMKKT974-11,Hydropsyche didyma_1[1]Indonesia
HMKKT883-11,Hydropsyche didyma_2[1]Indonesia
HMKKT989-11,Hydropsyche nuristanica_1[1]Kyrgyzstan
DRCAD508-10,Hydropsyche DER sp1_1[2]WA
DRCAD503-10,Hydropsyche DER sp1_1[2]WA
DRCAD507-10,Hydropsyche DER sp1_2[1]WA
DRCAD506-10,Hydropsyche DER sp1_3[1]WA
