ProcessID,HaplotypeID
EBTCH062-11,Neureclipsis crepuscularis_3[7]MB
EBTCH055-11,Neureclipsis crepuscularis_3[7]MB
NECAD201-08,Neureclipsis crepuscularis_4[2]FL|VA
FLCAD004-08,Neureclipsis crepuscularis_4[2]FL|VA
NECAD203-08,Neureclipsis crepuscularis_5[2]MD|NB
NBTRI691-08,Neureclipsis crepuscularis_5[2]MD|NB
FLCAD183-09,Neureclipsis crepuscularis_6[1]FL
CUTRI070-09,Neureclipsis crepuscularis_7[1]MB
DSCNI071-07,Neureclipsis crepuscularis_8[1]MB
NBCAD070-08,Neureclipsis crepuscularis_9[1]NB
HMTRI054-08,Nyctiophylax chiangmaiensis_1[2]Thailand
BHMKK108-12,Nyctiophylax chiangmaiensis_1[2]Thailand
HMKKT677-10,Tinodes waeneri_1[1]Portugal
KKUMN358-10,Polyplectropus yolandae_1[1]Costa Rica
NBTRI657-08,Polycentropus sp._1[1]NB
NECAD244-08,Polycentropus sp._2[1]NC
JPCAD192-08,Tinodes ashigaranis_1[1]Japan
UMNEB277-08,Arctopsyche grandis_1[1]WY
HMCAD222-08,Dipseudopsis benardi_1[3]Thailand
HMCAD219-08,Dipseudopsis benardi_1[3]Thailand
HMCAD218-08,Dipseudopsis benardi_1[3]Thailand
HMCAD221-08,Dipseudopsis benardi_2[1]Thailand
KKCAD427-07,Dipseudopsis benardi_3[1]Thailand
HMCAD220-08,Dipseudopsis benardi_4[1]Thailand
HMCAD217-08,Dipseudopsis benardi_5[1]Thailand
SMCAD128-07,Polycentropus maculatus_1[6]NC|TN
NECAD281-08,Polycentropus maculatus_1[6]NC|TN
NECAD279-08,Polycentropus maculatus_1[6]NC|TN
NECAD280-08,Polycentropus maculatus_1[6]NC|TN
NECAD278-08,Polycentropus maculatus_1[6]NC|TN
KKUMN326-10,Polycentropus maculatus_1[6]NC|TN
CBCAD054-10,Polycentropus maculatus_2[3]NS
CBCAD053-10,Polycentropus maculatus_2[3]NS
NECAD253-08,Polycentropus maculatus_2[3]NS
INCAD220-10,Ecnomus tang_1[3]Indonesia
INCAD219-10,Ecnomus tang_1[3]Indonesia
INCAD136-10,Ecnomus tang_1[3]Indonesia
INCAD150-10,Ecnomus tang_2[1]Indonesia
INCAD221-10,Ecnomus tang_3[1]Indonesia
LTUT283-11,Ecnomina volcella_1[1]Australia.Queensland
OFTRI080-10,Ecnomus insularis_1[1]Seychelles
NECAD295-08,Polycentropus albipunctus_1[2]NB|ON
NECAD230-08,Polycentropus albipunctus_1[2]NB|ON
NECAD229-08,Polycentropus albipunctus_2[2]ON|PE
NECAD294-08,Polycentropus albipunctus_2[2]ON|PE
CBCAD304-10,Polycentropus albipunctus_3[1]NB
CNTLV022-09,Plectrocnemia_1[2]China.Guangdong
