ProcessID,HaplotypeID
OFCAD415-08,Triaenodes dipsius_1[8]MB|MN|ON
MBCAD487-09,Triaenodes dipsius_1[8]MB|MN|ON
MBCAD470-09,Triaenodes dipsius_1[8]MB|MN|ON
MBCAD350-08,Triaenodes dipsius_1[8]MB|MN|ON
MBCAD349-08,Triaenodes dipsius_1[8]MB|MN|ON
MBCAD319-08,Triaenodes dipsius_1[8]MB|MN|ON
UMNEC030-08,Triaenodes dipsius_1[8]MB|MN|ON
PKCAD589-07,Triaenodes dipsius_2[4]SC
PKCAD587-07,Triaenodes dipsius_2[4]SC
PKCAD586-07,Triaenodes dipsius_2[4]SC
PKCAD591-07,Triaenodes dipsius_2[4]SC
ONCAD429-08,Triaenodes dipsius_3[1]ON
MBCAD113-08,Triaenodes dipsius_4[1]MB
UMNEB230-08,Nectopsyche utleyorum_1[1]Costa Rica
HMKKT631-10,Adicella reducta_1[2]Portugal
HMKKT630-10,Adicella reducta_1[2]Portugal
KKUMN419-10,Adicella reducta_2[1]Spain
FBAQU132-09,Adicella reducta_3[1]Germany
KKUMN420-10,Adicella reducta_4[1]Spain
PKCAD042-07,Ceraclea alabamae_1[2]TN
PKCAD083-07,Ceraclea alabamae_1[2]TN
HMCAD610-09,Triaenodes pellectus_1[2]Thailand
BHMKK051-12,Triaenodes pellectus_1[2]Thailand
OFTRI236-10,Triaenodes pellectus_2[2]Japan
OFTRI235-10,Triaenodes pellectus_2[2]Japan
OFTRI237-10,Triaenodes pellectus_3[1]Japan
UMNEB101-08,Oecetis cinerascens_1[18]MN|ON
UMNEA188-08,Oecetis cinerascens_1[18]MN|ON
ONCAD577-08,Oecetis cinerascens_1[18]MN|ON
ONCAD575-08,Oecetis cinerascens_1[18]MN|ON
ONCAD566-08,Oecetis cinerascens_1[18]MN|ON
ONCAD560-08,Oecetis cinerascens_1[18]MN|ON
ONCAD559-08,Oecetis cinerascens_1[18]MN|ON
ONCAD558-08,Oecetis cinerascens_1[18]MN|ON
ONCAD557-08,Oecetis cinerascens_1[18]MN|ON
ONCAD538-08,Oecetis cinerascens_1[18]MN|ON
ONCAD532-08,Oecetis cinerascens_1[18]MN|ON
ONCAD529-08,Oecetis cinerascens_1[18]MN|ON
ONCAD525-08,Oecetis cinerascens_1[18]MN|ON
ONCAD509-08,Oecetis cinerascens_1[18]MN|ON
ONCAD508-08,Oecetis cinerascens_1[18]MN|ON
ONCAD485-08,Oecetis cinerascens_1[18]MN|ON
ONCAD476-08,Oecetis cinerascens_1[18]MN|ON
ONCAD581-08,Oecetis cinerascens_1[18]MN|ON
ONCAD144-08,Oecetis cinerascens_2[7]ON
ONCAD143-08,Oecetis cinerascens_2[7]ON
ONCAD141-08,Oecetis cinerascens_2[7]ON
ONCAD100-08,Oecetis cinerascens_2[7]ON
ONCAD098-08,Oecetis cinerascens_2[7]ON
ELPYO012-08,Oecetis cinerascens_2[7]ON
ONCAD142-08,Oecetis cinerascens_2[7]ON
MBCAD115-08,Oecetis cinerascens_3[5]MB
MBCAD067-08,Oecetis cinerascens_3[5]MB
MBCAD042-08,Oecetis cinerascens_3[5]MB
MBCAD011-08,Oecetis cinerascens_3[5]MB
MBCAD010-08,Oecetis cinerascens_3[5]MB
PKCAD021-07,Oecetis cinerascens_4[5]ON|VA
ONCAD540-08,Oecetis cinerascens_4[5]ON|VA
ONCAD486-08,Oecetis cinerascens_4[5]ON|VA
ONCAD478-08,Oecetis cinerascens_4[5]ON|VA
PKCAD401-07,Oecetis cinerascens_4[5]ON|VA
ONCAD140-08,Oecetis cinerascens_5[5]ON
ONCAD102-08,Oecetis cinerascens_5[5]ON
ONCAD101-08,Oecetis cinerascens_5[5]ON
ONCAD099-08,Oecetis cinerascens_5[5]ON
GUCAD060-08,Oecetis cinerascens_5[5]ON
MBCAD391-08,Oecetis cinerascens_6[3]MB
MBCAD123-08,Oecetis cinerascens_6[3]MB
MBCAD057-08,Oecetis cinerascens_6[3]MB
ONCAD590-08,Oecetis cinerascens_7[2]ON
ONCAD481-08,Oecetis cinerascens_7[2]ON
ONCAD484-08,Oecetis cinerascens_8[2]ON
ONCAD477-08,Oecetis cinerascens_8[2]ON
MBCAD050-08,Oecetis cinerascens_9[2]MB
MBCAD230-08,Oecetis cinerascens_9[2]MB
UMNEA184-08,Oecetis cinerascens_10[1]MN
RMCAD460-08,Oecetis cinerascens_11[1]ON
RMCAD463-08,Oecetis cinerascens_12[1]NY
UMNEB244-08,Oecetis cinerascens_13[1]MN
UMNEA176-08,Oecetis cinerascens_14[1]MN
PKCAD038-07,Oecetis cinerascens_15[1]GA
TDWGB151-10,Oecetis cinerascens_16[1]MA
ONCAD565-08,Oecetis cinerascens_17[1]ON
UMNEB245-08,Oecetis cinerascens_18[1]FL
UMNEA186-08,Oecetis cinerascens_19[1]MN
UMNEA187-08,Oecetis cinerascens_20[1]MN
UMNEA359-08,Oecetis cinerascens_21[1]MN
MBCAD392-08,Oecetis cinerascens_22[1]MB
UMNEA185-08,Oecetis cinerascens_23[1]MN
ONCAD579-08,Oecetis cinerascens_24[1]ON
FLCAD148-09,Oecetis cinerascens_25[1]FL
BBTUS093-10,Oecetis cinerascens_26[1]OK
FLCAD130-09,Oecetis cinerascens_27[1]FL
ONCAD487-08,Oecetis cinerascens_28[1]ON
FLCAD056-08,Oecetis cinerascens_29[1]FL
FLCAD103-09,Triaenodes n. sp._1[1]FL
FLCAD179-09,Triaenodes n. sp._2[1]FL
AUCAD042-10,Triplectidinae_1[4]Australia.New South Wales
AUCAD030-10,Triplectidinae_1[4]Australia.New South Wales
AUCAD027-10,Triplectidinae_1[4]Australia.New South Wales
AUCAD026-10,Triplectidinae_1[4]Australia.New South Wales
AUCAD010-09,Triplectidinae_2[1]Australia.New South Wales
BHMKK146-12,Setodes orestes_1[1]Thailand
DRCGT077-09,Triaenodes cf. cheliferus_1[1]Democratic Republic of the Congo
DRCGT119-10,Triaenodes sp._1[3]Democratic Republic of the Congo
DRCGT076-09,Triaenodes sp._1[3]Democratic Republic of the Congo
DRCGT032-09,Triaenodes sp._1[3]Democratic Republic of the Congo
DRCGT038-09,Triaenodes sp._2[1]Democratic Republic of the Congo
DRCGT110-10,Triaenodes sp._3[1]Democratic Republic of the Congo
DRCGT168-10,Triaenodes sp._4[1]Democratic Republic of the Congo
DRCGT096-09,Triaenodes sp._5[1]Democratic Republic of the Congo
DRCGT100-09,Triaenodes sp._6[1]Democratic Republic of the Congo
UMNEB152-08,Triaenodes sp._7[1]MN
UMNEA233-08,Oecetis immobilis_1[4]MN|SK
UMNEA232-08,Oecetis immobilis_1[4]MN|SK
UMNEA231-08,Oecetis immobilis_1[4]MN|SK
SKCAD038-08,Oecetis immobilis_1[4]MN|SK
OFCAD383-08,Oecetis immobilis_2[2]ON
OFCAD382-08,Oecetis immobilis_2[2]ON
EBTCH039-11,Oecetis immobilis_3[1]MB
UMNEA230-08,Oecetis immobilis_4[1]MN
CAUTR084-09,Leptocerus_1[2]China.Liaoning
CAUTR086-09,Leptocerus_1[2]China.Liaoning
CAUTR087-09,Leptocerus_2[1]China.Liaoning
KKUMN220-10,Triaenodes forficatus_1[1]Australia.Queensland
FLCAD082-08,Nectopsyche pavida_1[2]FL|SC
PKCAD537-07,Nectopsyche pavida_1[2]FL|SC
UMNEA154-08,Nectopsyche pavida_2[2]GA|KY
PKCAD045-07,Nectopsyche pavida_2[2]GA|KY
MDA032-08,Nectopsyche pavida_3[1]VA
UMNEA158-08,Nectopsyche pavida_4[1]Venezuela
UMNEA157-08,Nectopsyche pavida_5[1]Bolivia
FLCAD035-08,Nectopsyche pavida_6[1]FL
UMNEA153-08,Nectopsyche pavida_7[1]MN
PKCAD081-07,Nectopsyche pavida_8[1]GA
BHMKK092-12,Tagalopsyche brunnea_1[1]Thailand
INHST510-09,Triaenodes melacus_1[2]IL
INHST509-09,Triaenodes melacus_1[2]IL
INHST507-09,Triaenodes melacus_2[1]IL
KKUMN019-10,Contulma spinosa_1[1]Ecuador
UMNEB237-08,Nectopsyche n. sp. 3 CR_1[1]Costa Rica
DRCAD114-09,Ceraclea ruthae_1[4]NY
DRCAD113-09,Ceraclea ruthae_1[4]NY
