ProcessID,HaplotypeID
BGICH191-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH001-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH381-11,Hydropsychidae_Hydromanicus_deceptus_2[4]China.Guangdong
BGICH208-11,Hydropsychidae_Hydromanicus_deceptus_2[4]China.Guangdong
BGICH091-11,Hydropsychidae_Hydromanicus_deceptus_2[4]China.Guangdong
BGICH013-11,Hydropsychidae_Hydromanicus_deceptus_2[4]China.Guangdong
BGICH393-11,Hydropsychidae_Hydromanicus_deceptus_3[2]China.Guangdong
BGICH055-11,Hydropsychidae_Hydromanicus_deceptus_3[2]China.Guangdong
BGICH027-11,Hydropsychidae_Hydromanicus_deceptus_4[2]China.Guangdong
BGICH009-11,Hydropsychidae_Hydromanicus_deceptus_4[2]China.Guangdong
CNCAD075-07,Hydropsychidae_Hydromanicus_deceptus_5[2]China.Guangdong|China.Jiangxi
BGICH067-11,Hydropsychidae_Hydromanicus_deceptus_5[2]China.Guangdong|China.Jiangxi
CNCAD188-07,Hydropsychidae_Hydromanicus_deceptus_6[1]China.Guangxi
BGICH400-11,Hydropsychidae_Hydromanicus_deceptus_7[1]China.Guangdong
CNCAD190-07,Hydropsychidae_Hydromanicus_deceptus_8[1]China.Guangxi
BGICH204-11,Hydropsychidae_Hydromanicus_deceptus_9[1]China.Guangdong
CNCAD187-07,Hydropsychidae_Hydromanicus_deceptus_10[1]China.Guangxi
BGICH534-11,Hydropsychidae_Hydromanicus_deceptus_11[1]China.Guangdong
BGICH460-11,Hydropsychidae_Hydromanicus_deceptus_12[1]China.Guangdong
CNTLV133-09,Psychomyiidae_Psychomyia_XZ_sp._CN1_1[1]China.Yunnan
CNTLV132-09,Psychomyiidae_Psychomyia_XZ_sp._CN1_2[1]China.Yunnan
BHMKK134-12,Leptoceridae_Setodes_brevicaudatus_1[1]Thailand
GBEPT2086-14,Limnephilidae_Allogamus_uncatus_1[4]Germany
GBEPT1822-14,Limnephilidae_Allogamus_uncatus_1[4]Germany
