Process ID	Country/Ocean	State/Province
DSTRI408-07	Canada	Manitoba
DSTRI410-07	Canada	Manitoba
DSTRI411-07	Canada	Manitoba
DSTRI412-07	Canada	Manitoba
DSTRI413-07	Canada	Manitoba
DSTRI414-07	Canada	Manitoba
DSTRI415-07	Canada	Manitoba
DSTRI417-07	Canada	Manitoba
DSTRI418-07	Canada	Manitoba
DSTRI419-07	Canada	Manitoba
DSTRI420-07	Canada	Manitoba
DSTRI421-07	Canada	Manitoba
DSTRI422-07	Canada	Manitoba
DSTRI423-07	Canada	Manitoba
DSTRI424-07	Canada	Manitoba
DSTRI425-07	Canada	Manitoba
DSTRI426-07	Canada	Manitoba
DSTRI427-07	Canada	Manitoba
DSTRI428-07	Canada	Manitoba
DSTRI429-07	Canada	Manitoba
DSTRI430-07	Canada	Manitoba
DSTRI431-07	Canada	Manitoba
DSTRI432-07	Canada	Manitoba
DSTRI433-07	Canada	Manitoba
DSTRI434-07	Canada	Manitoba
DSTRI435-07	Canada	Manitoba
DSTRI436-07	Canada	Manitoba
DSTRI437-07	Canada	Manitoba
DSTRI438-07	Canada	Manitoba
DSTRI440-07	Canada	Manitoba
DSTRI441-07	Canada	Manitoba
DSTRI442-07	Canada	Manitoba
DSTRI443-07	Canada	Manitoba
DSTRI444-07	Canada	Manitoba
DSTRI445-07	Canada	Manitoba
DSTRI446-07	Canada	Manitoba
DSTRI447-07	Canada	Manitoba
DSTRI448-07	Canada	Manitoba
DSTRI449-07	Canada	Manitoba
DSTRI450-07	Canada	Manitoba
DSTRI451-07	Canada	Manitoba
DSTRI452-07	Canada	Manitoba
DSTRI453-07	Canada	Manitoba
DSTRI454-07	Canada	Manitoba
DSTRI455-07	Canada	Manitoba
DSTRI456-07	Canada	Manitoba
DSTRI457-07	Canada	Manitoba
DSTRI458-07	Canada	Manitoba
DSTRI460-07	Canada	Manitoba
DSTRI461-07	Canada	Manitoba
DSTRI463-07	Canada	Manitoba
DSTRI464-07	Canada	Manitoba
DSTRI466-07	Canada	Manitoba
DSTRI467-07	Canada	Manitoba
DSTRI468-07	Canada	Manitoba
DSTRI469-07	Canada	Manitoba
DSTRI470-07	Canada	Manitoba
DSTRI471-07	Canada	Manitoba
DSTRI472-07	Canada	Manitoba
DSTRI473-07	Canada	Manitoba
DSTRI474-07	Canada	Manitoba
DSTRI475-07	Canada	Manitoba
DSTRI476-07	Canada	Manitoba
DSTRI477-07	Canada	Manitoba
DSTRI478-07	Canada	Manitoba
DSTRI479-07	Canada	Manitoba
DSTRI480-07	Canada	Manitoba
DSTRI482-07	Canada	Manitoba
DSTRI483-07	Canada	Manitoba
DSTRI484-07	Canada	Manitoba
DSTRI486-07	Canada	Manitoba
DSTRI488-07	Canada	Manitoba
DSTRI489-07	Canada	Manitoba
DSTRI490-07	Canada	Manitoba
DSTRI491-07	Canada	Manitoba
DSTRI492-07	Canada	Manitoba
DSTRI493-07	Canada	Manitoba
DSTRI495-07	Canada	Manitoba
DSTRI498-07	Canada	Manitoba
DSTRI499-07	Canada	Manitoba
DSTRI500-07	Canada	Manitoba
DSTRI501-07	Canada	Manitoba
DSTRI502-07	Canada	Manitoba
DSTRI503-07	Canada	Manitoba
DSTRI504-07	Canada	Manitoba
DSTRI505-07	Canada	Manitoba
DSTRI506-07	Canada	Manitoba
DSTRI507-07	Canada	Manitoba
DSTRI509-07	Canada	Manitoba
DSTRI510-07	Canada	Manitoba
DSTRI511-07	Canada	Manitoba
DSTRI512-07	Canada	Manitoba
DSTRI513-07	Canada	Manitoba
DSTRI514-07	Canada	Manitoba
DSTRI515-07	Canada	Manitoba
DSTRI516-07	Canada	Manitoba
DSTRI517-07	Canada	Manitoba
DSTRI518-07	Canada	Manitoba
DSTRI519-07	Canada	Manitoba
DSTRI520-07	Canada	Manitoba
DSTRI521-07	Canada	Manitoba
DSTRI522-07	Canada	Manitoba
DSTRI523-07	Canada	Manitoba
DSTRI524-07	Canada	Manitoba
DSTRI525-07	Canada	Manitoba
DSTRI526-07	Canada	Manitoba
DSTRI527-07	Canada	Manitoba
DSTRI528-07	Canada	Manitoba
DSTRI529-07	Canada	Manitoba
DSTRI530-07	Canada	Manitoba
DSTRI531-07	Canada	Manitoba
DSTRI532-07	Canada	Manitoba
DSTRI533-07	Canada	Manitoba
DSTRI534-07	Canada	Manitoba
DSTRI535-07	Canada	Manitoba
DSTRI536-07	Canada	Manitoba
DSTRI537-07	Canada	Manitoba
DSTRI538-07	Canada	Manitoba
DSTRI539-07	Canada	Manitoba
DSTRI540-07	Canada	Manitoba
DSTRI541-07	Canada	Manitoba
DSTRI542-07	Canada	Manitoba
DSTRI543-07	Canada	Manitoba
DSTRI544-07	Canada	Manitoba
DSTRI545-07	Canada	Manitoba
DSTRI546-07	Canada	Manitoba
DSTRI547-07	Canada	Manitoba
LCHIP116-07	Canada	Manitoba
CNCAD001-07	China	Guangdong
CNCAD002-07	China	Guangdong
CNCAD003-07	China	Guangdong
CNCAD004-07	China	Guangdong
CNCAD005-07	China	Guangdong
CNCAD006-07	China	Guangdong
CNCAD007-07	China	Guangdong
CNCAD008-07	China	Guangdong
CNCAD009-07	China	Sichuan
CNCAD010-07	China	Sichuan
CNCAD011-07	China	Sichuan
CNCAD012-07	China	Sichuan
CNCAD013-07	China	Sichuan
CNCAD014-07	China	Sichuan
CNCAD015-07	China	Sichuan
CNCAD016-07	China	Sichuan
CNCAD017-07	China	Sichuan
CNCAD018-07	China	Sichuan
CNCAD019-07	China	Sichuan
CNCAD021-07	China	Sichuan
CNCAD022-07	China	Sichuan
CNCAD023-07	China	Jiangxi
CNCAD028-07	China	Jiangxi
CNCAD029-07	China	Jiangxi
CNCAD030-07	China	Sichuan
CNCAD034-07	China	Sichuan
CNCAD037-07	China	Guangdong
CNCAD038-07	China	Guangdong
CNCAD039-07	China	Guangdong
CNCAD040-07	China	Guangdong
CNCAD041-07	China	Guangdong
CNCAD042-07	China	Jiangxi
CNCAD043-07	China	Jiangxi
CNCAD044-07	China	Jiangxi
DSTRI550-07	Canada	Manitoba
DSTRI551-07	Canada	Manitoba
DSTRI552-07	Canada	Manitoba
DSTRI553-07	Canada	Manitoba
DSTRI555-07	Canada	Manitoba
DSTRI556-07	Canada	Manitoba
DSTRI557-07	Canada	Manitoba
DSTRI558-07	Canada	Manitoba
DSTRI559-07	Canada	Manitoba
DSTRI560-07	Canada	Manitoba
DSTRI561-07	Canada	Manitoba
DSTRI562-07	Canada	Manitoba
DSTRI563-07	Canada	Manitoba
DSTRI564-07	Canada	Manitoba
DSTRI565-07	Canada	Manitoba
DSTRI566-07	Canada	Manitoba
DSTRI567-07	Canada	Manitoba
DSTRI568-07	Canada	Manitoba
DSTRI569-07	Canada	Manitoba
DSTRI570-07	Canada	Manitoba
DSTRI571-07	Canada	Manitoba
DSTRI572-07	Canada	Manitoba
DSTRI573-07	Canada	Manitoba
DSTRI574-07	Canada	Manitoba
DSTRI575-07	Canada	Manitoba
DSTRI576-07	Canada	Manitoba
DSTRI577-07	Canada	Manitoba
DSTRI578-07	Canada	Manitoba
DSTRI579-07	Canada	Manitoba
DSTRI580-07	Canada	Manitoba
DSTRI581-07	Canada	Manitoba
DSTRI582-07	Canada	Manitoba
DSTRI583-07	Canada	Manitoba
DSTRI584-07	Canada	Manitoba
DSTRI585-07	Canada	Manitoba
DSTRI586-07	Canada	Manitoba
DSTRI587-07	Canada	Manitoba
DSTRI588-07	Canada	Manitoba
DSTRI589-07	Canada	Manitoba
DSTRI590-07	Canada	Manitoba
DSTRI592-07	Canada	Manitoba
DSTRI593-07	Canada	Manitoba
DSTRI594-07	Canada	Manitoba
DSTRI597-07	Canada	Manitoba
DSTRI599-07	Canada	Manitoba
CNCAD045-07	China	Jiangxi
CNCAD047-07	China	Jiangxi
CNCAD048-07	China	Jiangxi
CNCAD049-07	China	Sichuan
CNCAD050-07	China	Sichuan
CNCAD051-07	China	Jiangxi
CNCAD052-07	China	Jiangxi
CNCAD053-07	China	Jiangxi
CNCAD054-07	China	Sichuan
CNCAD055-07	China	Sichuan
CNCAD056-07	China	Sichuan
CNCAD057-07	China	Sichuan
CNCAD058-07	China	Sichuan
CNCAD059-07	China	Sichuan
CNCAD060-07	China	Sichuan
CNCAD062-07	China	Sichuan
CNCAD063-07	China	Sichuan
CNCAD064-07	China	Guangxi
CNCAD065-07	China	Guangxi
CNCAD066-07	China	Sichuan
CNCAD067-07	China	Sichuan
CNCAD068-07	China	Sichuan
CNCAD075-07	China	Jiangxi
CNCAD076-07	China	Guangdong
CNCAD077-07	China	Guangdong
CNCAD079-07	China	Guangxi
CNCAD081-07	China	Jiangxi
CNCAD082-07	China	Jiangxi
CNCAD083-07	China	Jiangxi
CNCAD084-07	China	Jiangxi
CNCAD085-07	China	Jiangxi
CNCAD086-07	China	Jiangxi
CNCAD087-07	China	Jiangxi
CNCAD088-07	China	Jiangxi
CNCAD089-07	China	Guangxi
CNCAD091-07	China	Jiangxi
CNCAD092-07	China	Jiangxi
CNCAD093-07	China	Jiangxi
CNCAD095-07	China	Jiangxi
CNCAD096-07	China	Jiangxi
CNCAD097-07	China	Jiangxi
CNCAD098-07	China	Jiangxi
CNCAD099-07	China	Jiangxi
CNCAD100-07	China	Jiangxi
CNCAD101-07	China	Jiangxi
CNCAD102-07	China	Jiangxi
CNCAD103-07	China	Jiangxi
CNCAD104-07	China	Jiangxi
DSCNI010-07	Canada	Manitoba
DSCNI040-07	Canada	Manitoba
DSCNI041-07	Canada	Manitoba
DSCNI043-07	Canada	Manitoba
DSCNI044-07	Canada	Manitoba
DSCNI045-07	Canada	Manitoba
DSCNI046-07	Canada	Manitoba
DSCNI047-07	Canada	Manitoba
DSCNI048-07	Canada	Manitoba
DSCNI071-07	Canada	Manitoba
SMCAD001-07	United States	Tennessee
SMCAD003-07	United States	Tennessee
SMCAD004-07	United States	Tennessee
SMCAD005-07	United States	Tennessee
SMCAD006-07	United States	Tennessee
SMCAD007-07	United States	Tennessee
SMCAD008-07	United States	Tennessee
SMCAD009-07	United States	Tennessee
SMCAD011-07	United States	Tennessee
SMCAD012-07	United States	Tennessee
SMCAD013-07	United States	Tennessee
SMCAD015-07	United States	Tennessee
SMCAD016-07	United States	Tennessee
SMCAD017-07	United States	Tennessee
SMCAD018-07	United States	Tennessee
SMCAD019-07	United States	Tennessee
SMCAD020-07	United States	Tennessee
SMCAD021-07	United States	Tennessee
SMCAD022-07	United States	Tennessee
SMCAD023-07	United States	Tennessee
SMCAD024-07	United States	Tennessee
SMCAD025-07	United States	Tennessee
SMCAD026-07	United States	Tennessee
SMCAD027-07	United States	Tennessee
SMCAD028-07	United States	Tennessee
SMCAD029-07	United States	Tennessee
SMCAD030-07	United States	Tennessee
SMCAD031-07	United States	Tennessee
SMCAD032-07	United States	Tennessee
SMCAD033-07	United States	Tennessee
SMCAD034-07	United States	Tennessee
SMCAD035-07	United States	Tennessee
SMCAD036-07	United States	Tennessee
SMCAD037-07	United States	Tennessee
SMCAD038-07	United States	Tennessee
SMCAD039-07	United States	Tennessee
SMCAD040-07	United States	Tennessee
SMCAD041-07	United States	Tennessee
SMCAD042-07	United States	Tennessee
SMCAD043-07	United States	Tennessee
SMCAD044-07	United States	Tennessee
SMCAD045-07	United States	Tennessee
SMCAD046-07	United States	Tennessee
SMCAD047-07	United States	Tennessee
SMCAD048-07	United States	Tennessee
SMCAD049-07	United States	Tennessee
SMCAD050-07	United States	Tennessee
SMCAD051-07	United States	Tennessee
SMCAD052-07	United States	Tennessee
SMCAD053-07	United States	Tennessee
SMCAD054-07	United States	Tennessee
SMCAD055-07	United States	Tennessee
SMCAD056-07	United States	Tennessee
SMCAD057-07	United States	Tennessee
SMCAD058-07	United States	Tennessee
SMCAD059-07	United States	Tennessee
SMCAD060-07	United States	Tennessee
SMCAD061-07	United States	Tennessee
SMCAD062-07	United States	Tennessee
SMCAD063-07	United States	Tennessee
SMCAD064-07	United States	Tennessee
SMCAD065-07	United States	Tennessee
SMCAD066-07	United States	Tennessee
SMCAD067-07	United States	Tennessee
SMCAD068-07	United States	Tennessee
SMCAD069-07	United States	Tennessee
SMCAD070-07	United States	Tennessee
SMCAD071-07	United States	Tennessee
SMCAD072-07	United States	Tennessee
SMCAD074-07	United States	Tennessee
SMCAD075-07	United States	Tennessee
SMCAD076-07	United States	Tennessee
SMCAD077-07	United States	Tennessee
SMCAD078-07	United States	Tennessee
SMCAD079-07	United States	Tennessee
SMCAD080-07	United States	Tennessee
SMCAD081-07	United States	Tennessee
SMCAD082-07	United States	Tennessee
SMCAD083-07	United States	Tennessee
SMCAD084-07	United States	Tennessee
SMCAD085-07	United States	Tennessee
SMCAD086-07	United States	Tennessee
SMCAD087-07	United States	Tennessee
SMCAD088-07	United States	Tennessee
SMCAD089-07	United States	Tennessee
SMCAD090-07	United States	Tennessee
SMCAD091-07	United States	Tennessee
SMCAD092-07	United States	Tennessee
SMCAD093-07	United States	Tennessee
SMCAD094-07	United States	Tennessee
SMCAD095-07	United States	Tennessee
SMCAD096-07	United States	Tennessee
SMCAD097-07	United States	Tennessee
SMCAD098-07	United States	Tennessee
SMCAD099-07	United States	Tennessee
SMCAD100-07	United States	Tennessee
SMCAD101-07	United States	Tennessee
SMCAD102-07	United States	Tennessee
SMCAD103-07	United States	Tennessee
SMCAD104-07	United States	Tennessee
SMCAD105-07	United States	Tennessee
SMCAD106-07	United States	Tennessee
SMCAD107-07	United States	Tennessee
SMCAD108-07	United States	Tennessee
SMCAD109-07	United States	Tennessee
SMCAD110-07	United States	Tennessee
SMCAD111-07	United States	Tennessee
SMCAD112-07	United States	Tennessee
SMCAD114-07	United States	Tennessee
SMCAD117-07	United States	North Carolina
SMCAD118-07	United States	North Carolina
SMCAD119-07	United States	North Carolina
SMCAD120-07	United States	North Carolina
SMCAD121-07	United States	North Carolina
SMCAD122-07	United States	North Carolina
SMCAD123-07	United States	North Carolina
SMCAD124-07	United States	North Carolina
SMCAD125-07	United States	North Carolina
SMCAD126-07	United States	North Carolina
SMCAD127-07	United States	North Carolina
SMCAD128-07	United States	North Carolina
SMCAD129-07	United States	North Carolina
SMCAD130-07	United States	North Carolina
SMCAD131-07	United States	North Carolina
SMCAD132-07	United States	North Carolina
SMCAD133-07	United States	North Carolina
SMCAD134-07	United States	North Carolina
SMCAD135-07	United States	North Carolina
SMCAD137-07	United States	Tennessee
SMCAD138-07	United States	Tennessee
SMCAD139-07	United States	Tennessee
SMCAD140-07	United States	Tennessee
SMCAD141-07	United States	Tennessee
SMCAD142-07	United States	Tennessee
SMCAD143-07	United States	Tennessee
SMCAD144-07	United States	Tennessee
SMCAD145-07	United States	Tennessee
SMCAD146-07	United States	Tennessee
SMCAD147-07	United States	Tennessee
SMCAD148-07	United States	Tennessee
SMCAD149-07	United States	Tennessee
SMCAD150-07	United States	Tennessee
SMCAD151-07	United States	Tennessee
SMCAD152-07	United States	Tennessee
SMCAD153-07	United States	Tennessee
SMCAD154-07	United States	Tennessee
SMCAD155-07	United States	Tennessee
SMCAD156-07	United States	Tennessee
SMCAD157-07	United States	Tennessee
SMCAD158-07	United States	Tennessee
SMCAD159-07	United States	Tennessee
SMCAD160-07	United States	Tennessee
SMCAD161-07	United States	Tennessee
SMCAD162-07	United States	Tennessee
SMCAD163-07	United States	Tennessee
SMCAD165-07	United States	Tennessee
SMCAD166-07	United States	Tennessee
SMCAD167-07	United States	Tennessee
SMCAD168-07	United States	Tennessee
SMCAD169-07	United States	Tennessee
SMCAD170-07	United States	Tennessee
SMCAD171-07	United States	Tennessee
SMCAD172-07	United States	Tennessee
SMCAD173-07	United States	Tennessee
SMCAD174-07	United States	Tennessee
SMCAD175-07	United States	Tennessee
SMCAD176-07	United States	Tennessee
SMCAD177-07	United States	Tennessee
SMCAD178-07	United States	Tennessee
SMCAD180-07	United States	Tennessee
SMCAD181-07	United States	Tennessee
SMCAD182-07	United States	Tennessee
SMCAD183-07	United States	Tennessee
SMCAD185-07	United States	Tennessee
SMCAD187-07	United States	Tennessee
SMCAD188-07	United States	Tennessee
SMCAD189-07	United States	Tennessee
SMCAD190-07	United States	Tennessee
SMCAD192-07	United States	Tennessee
SMCAD193-07	United States	Tennessee
SMCAD194-07	United States	Tennessee
SMCAD195-07	United States	Tennessee
SMCAD196-07	United States	Tennessee
SMCAD197-07	United States	Tennessee
SMCAD198-07	United States	Tennessee
SMCAD200-07	United States	Tennessee
SMCAD204-07	United States	Tennessee
SMCAD205-07	United States	Tennessee
SMCAD206-07	United States	Tennessee
SMCAD207-07	United States	Tennessee
SMCAD208-07	United States	Tennessee
SMCAD209-07	United States	Tennessee
SMCAD210-07	United States	Tennessee
SMCAD211-07	United States	Tennessee
SMCAD212-07	United States	Tennessee
SMCAD213-07	United States	Tennessee
SMCAD214-07	United States	Tennessee
SMCAD215-07	United States	Tennessee
SMCAD216-07	United States	Tennessee
SMCAD218-07	United States	Tennessee
SMCAD219-07	United States	Tennessee
SMCAD220-07	United States	Tennessee
SMCAD221-07	United States	Tennessee
SMCAD222-07	United States	Tennessee
SMCAD223-07	United States	Tennessee
SMCAD224-07	United States	Tennessee
SMCAD225-07	United States	Tennessee
SMCAD226-07	United States	Tennessee
SMCAD227-07	United States	Tennessee
SMCAD228-07	United States	Tennessee
SMCAD229-07	United States	Tennessee
SMCAD230-07	United States	Tennessee
SMCAD231-07	United States	Tennessee
SMCAD232-07	United States	Tennessee
SMCAD233-07	United States	Tennessee
SMCAD234-07	United States	Tennessee
SMCAD235-07	United States	Tennessee
SMCAD236-07	United States	Tennessee
SMCAD237-07	United States	Tennessee
SMCAD238-07	United States	Tennessee
SMCAD239-07	United States	Tennessee
SMCAD240-07	United States	Tennessee
SMCAD241-07	United States	Tennessee
SMCAD242-07	United States	Tennessee
SMCAD243-07	United States	Tennessee
SMCAD244-07	United States	Tennessee
SMCAD245-07	United States	Tennessee
SMCAD246-07	United States	Tennessee
SMCAD247-07	United States	Tennessee
SMCAD248-07	United States	Tennessee
SMCAD249-07	United States	Tennessee
SMCAD250-07	United States	Tennessee
SMCAD251-07	United States	Tennessee
SMCAD257-07	United States	Tennessee
SMCAD258-07	United States	Tennessee
SMCAD259-07	United States	Tennessee
SMCAD260-07	United States	Tennessee
SMCAD261-07	United States	Tennessee
SMCAD262-07	United States	Tennessee
SMCAD263-07	United States	Tennessee
SMCAD264-07	United States	Tennessee
SMCAD265-07	United States	Tennessee
SMCAD266-07	United States	Tennessee
SMCAD267-07	United States	Tennessee
SMCAD268-07	United States	Tennessee
SMCAD269-07	United States	Tennessee
SMCAD270-07	United States	Tennessee
SMCAD271-07	United States	Tennessee
SMCAD272-07	United States	Tennessee
SMCAD273-07	United States	Tennessee
SMCAD274-07	United States	Tennessee
SMCAD275-07	United States	Tennessee
SMCAD276-07	United States	Tennessee
SMCAD277-07	United States	Tennessee
SMCAD278-07	United States	Tennessee
SMCAD279-07	United States	Tennessee
SMCAD280-07	United States	Tennessee
SMCAD281-07	United States	Tennessee
SMCAD282-07	United States	Tennessee
SMCAD283-07	United States	North Carolina
SMCAD294-07	United States	North Carolina
SMCAD295-07	United States	North Carolina
SMCAD296-07	United States	North Carolina
SMCAD298-07	United States	North Carolina
SMCAD299-07	United States	North Carolina
SMCAD300-07	United States	North Carolina
SMCAD301-07	United States	North Carolina
SMCAD302-07	United States	North Carolina
SMCAD303-07	United States	North Carolina
SMCAD304-07	United States	North Carolina
SMCAD305-07	United States	North Carolina
SMCAD306-07	United States	North Carolina
SMCAD307-07	United States	North Carolina
SMCAD308-07	United States	North Carolina
SMCAD309-07	United States	North Carolina
SMCAD310-07	United States	North Carolina
SMCAD311-07	United States	North Carolina
SMCAD312-07	United States	North Carolina
SMCAD313-07	United States	North Carolina
SMCAD314-07	United States	North Carolina
SMCAD315-07	United States	North Carolina
SMCAD316-07	United States	North Carolina
SMCAD317-07	United States	North Carolina
SMCAD318-07	United States	North Carolina
SMCAD319-07	United States	North Carolina
SMCAD320-07	United States	North Carolina
SMCAD333-07	United States	North Carolina
SMCAD334-07	United States	North Carolina
SMCAD335-07	United States	North Carolina
SMCAD336-07	United States	North Carolina
SMCAD337-07	United States	North Carolina
SMCAD338-07	United States	North Carolina
SMCAD339-07	United States	North Carolina
SMCAD340-07	United States	North Carolina
SMCAD341-07	United States	North Carolina
SMCAD342-07	United States	North Carolina
SMCAD344-07	United States	North Carolina
SMCAD345-07	United States	North Carolina
SMCAD346-07	United States	North Carolina
SMCAD347-07	United States	North Carolina
SMCAD348-07	United States	North Carolina
SMCAD349-07	United States	North Carolina
SMCAD350-07	United States	North Carolina
SMCAD351-07	United States	North Carolina
SMCAD352-07	United States	North Carolina
SMCAD353-07	United States	North Carolina
SMCAD354-07	United States	North Carolina
SMCAD355-07	United States	North Carolina
SMCAD356-07	United States	North Carolina
SMCAD357-07	United States	North Carolina
SMCAD358-07	United States	North Carolina
SMCAD360-07	United States	North Carolina
SMCAD361-07	United States	North Carolina
SMCAD362-07	United States	North Carolina
SMCAD363-07	United States	North Carolina
SMCAD364-07	United States	North Carolina
SMCAD365-07	United States	North Carolina
SMCAD366-07	United States	North Carolina
SMCAD367-07	United States	North Carolina
SMCAD368-07	United States	North Carolina
SMCAD369-07	United States	North Carolina
SMCAD370-07	United States	North Carolina
SMCAD371-07	United States	North Carolina
SMCAD372-07	United States	North Carolina
SMCAD373-07	United States	North Carolina
SMCAD374-07	United States	North Carolina
SMCAD375-07	United States	North Carolina
SMCAD376-07	United States	North Carolina
SMCAD377-07	United States	North Carolina
SMCAD378-07	United States	North Carolina
SMCAD379-07	United States	North Carolina
SMCAD380-07	United States	North Carolina
SMCAD381-07	United States	North Carolina
SMCAD382-07	United States	North Carolina
SMCAD384-07	United States	North Carolina
SMCAD385-07	United States	North Carolina
SMCAD386-07	United States	North Carolina
SMCAD387-07	United States	North Carolina
SMCAD388-07	United States	North Carolina
SMCAD389-07	United States	North Carolina
SMCAD390-07	United States	North Carolina
SMCAD391-07	United States	North Carolina
SMCAD392-07	United States	North Carolina
SMCAD393-07	United States	North Carolina
SMCAD394-07	United States	North Carolina
SMCAD395-07	United States	North Carolina
SMCAD396-07	United States	North Carolina
SMCAD397-07	United States	North Carolina
SMCAD398-07	United States	North Carolina
SMCAD399-07	United States	North Carolina
SMCAD400-07	United States	North Carolina
SMCAD401-07	United States	North Carolina
SMCAD402-07	United States	North Carolina
SMCAD403-07	United States	North Carolina
SMCAD404-07	United States	North Carolina
SMCAD405-07	United States	North Carolina
SMCAD406-07	United States	North Carolina
SMCAD407-07	United States	North Carolina
SMCAD408-07	United States	North Carolina
SMCAD409-07	United States	North Carolina
SMCAD410-07	United States	North Carolina
SMCAD411-07	United States	North Carolina
SMCAD412-07	United States	North Carolina
SMCAD413-07	United States	North Carolina
SMCAD414-07	United States	North Carolina
SMCAD415-07	United States	North Carolina
SMCAD416-07	United States	North Carolina
SMCAD417-07	United States	North Carolina
SMCAD418-07	United States	North Carolina
SMCAD419-07	United States	North Carolina
SMCAD420-07	United States	North Carolina
SMCAD421-07	United States	North Carolina
SMCAD423-07	United States	North Carolina
SMCAD424-07	United States	North Carolina
SMCAD425-07	United States	North Carolina
SMCAD426-07	United States	North Carolina
SMCAD427-07	United States	North Carolina
SMCAD428-07	United States	North Carolina
SMCAD429-07	United States	North Carolina
SMCAD430-07	United States	North Carolina
SMCAD431-07	United States	North Carolina
SMCAD432-07	United States	North Carolina
SMCAD438-07	United States	North Carolina
SMCAD439-07	United States	North Carolina
SMCAD440-07	United States	North Carolina
SMCAD441-07	United States	North Carolina
SMCAD442-07	United States	North Carolina
SMCAD443-07	United States	North Carolina
SMCAD444-07	United States	North Carolina
SMCAD446-07	United States	North Carolina
SMCAD447-07	United States	North Carolina
SMCAD448-07	United States	North Carolina
SMCAD449-07	United States	North Carolina
SMCAD450-07	United States	North Carolina
SMCAD451-07	United States	North Carolina
SMCAD452-07	United States	North Carolina
SMCAD453-07	United States	North Carolina
SMCAD454-07	United States	North Carolina
SMCAD455-07	United States	North Carolina
SMCAD456-07	United States	North Carolina
SMCAD457-07	United States	North Carolina
SMCAD458-07	United States	North Carolina
SMCAD461-07	United States	North Carolina
SMCAD465-07	United States	North Carolina
SMCAD468-07	United States	North Carolina
SMCAD471-07	United States	North Carolina
SMCAD472-07	United States	North Carolina
SMCAD473-07	United States	North Carolina
SMCAD474-07	United States	North Carolina
SMCAD475-07	United States	North Carolina
SMCAD476-07	United States	North Carolina
SMCAD477-07	United States	North Carolina
SMCAD478-07	United States	North Carolina
SMCAD479-07	United States	North Carolina
SMCAD480-07	United States	North Carolina
SMCAD481-07	United States	North Carolina
SMCAD482-07	United States	North Carolina
SMCAD483-07	United States	North Carolina
SMCAD484-07	United States	North Carolina
SMCAD485-07	United States	North Carolina
SMCAD486-07	United States	North Carolina
SMCAD487-07	United States	North Carolina
SMCAD488-07	United States	North Carolina
SMCAD489-07	United States	North Carolina
SMCAD490-07	United States	North Carolina
SMCAD492-07	United States	North Carolina
SMCAD493-07	United States	North Carolina
SMCAD494-07	United States	North Carolina
SMCAD495-07	United States	North Carolina
SMCAD496-07	United States	North Carolina
SMCAD497-07	United States	North Carolina
SMCAD498-07	United States	North Carolina
SMCAD499-07	United States	North Carolina
SMCAD500-07	United States	North Carolina
SMCAD501-07	United States	North Carolina
SMCAD502-07	United States	North Carolina
SMCAD503-07	United States	North Carolina
SMCAD507-07	United States	North Carolina
SMCAD509-07	United States	North Carolina
SMCAD510-07	United States	North Carolina
SMCAD511-07	United States	North Carolina
SMCAD515-07	United States	North Carolina
SMCAD516-07	United States	North Carolina
SMCAD525-07	United States	North Carolina
