ProcessID,HaplotypeID
UMNEA497-08,Pycnopsyche lepida_7[1]SD
UMNEA499-08,Pycnopsyche lepida_8[1]MN
UMNEA498-08,Pycnopsyche lepida_9[1]MN
GUCAD167-08,Pycnopsyche lepida_10[1]ON
PKCAD138-07,Pycnopsyche lepida_11[1]TN
HMTRI281-09,Limnephilus turanus_1[1]Uzbekistan
TRIFI257-10,Potamophylax sp._1[1]Estonia
TRIFI258-10,Potamophylax sp._2[1]Estonia
KKUMN254-10,Limnephilus assimilis_1[1]NV
KKCAD434-07,Halesus digitatus_1[4]|Austria|Czech Republic
HMKKT567-10,Halesus digitatus_1[4]|Austria|Czech Republic
HMKKT361-10,Halesus digitatus_1[4]|Austria|Czech Republic
HMKKT062-10,Halesus digitatus_1[4]|Austria|Czech Republic
NWCAD066-10,Halesus digitatus_2[2]Norway
NWCAD031-08,Halesus digitatus_2[2]Norway
HMKKT090-10,Halesus digitatus_3[1]Czech Republic
HMKKT265-10,Halesus digitatus_4[1]Austria
NWCAD053-10,Halesus digitatus_5[1]Norway
HMKKT568-10,Halesus digitatus_6[1]Austria
KKCAD564-09,Halesus digitatus_7[1]Norway
LBCG3560-09,Homophylax sp. BIOUG02_1[8]BC
LBCG3559-09,Homophylax sp. BIOUG02_1[8]BC
LBCG3558-09,Homophylax sp. BIOUG02_1[8]BC
LBCG3557-09,Homophylax sp. BIOUG02_1[8]BC
LBCG3556-09,Homophylax sp. BIOUG02_1[8]BC
LBCG3555-09,Homophylax sp. BIOUG02_1[8]BC
LBCG3553-09,Homophylax sp. BIOUG02_1[8]BC
LBCG3552-09,Homophylax sp. BIOUG02_1[8]BC
KKUMN268-10,Monocosmoecus aberrans_1[1]Chile
LBCG623-09,Homophylax sp. BIOUG01_1[16]BC
LBCG621-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3482-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3481-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3480-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3479-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3478-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3477-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3476-09,Homophylax sp. BIOUG01_1[16]BC
LBCG3475-09,Homophylax sp. BIOUG01_1[16]BC
