ProcessID,HaplotypeID
CUTRI226-09,Brachycentrus fuliginosus_1[12]MB
CUTRI225-09,Brachycentrus fuliginosus_1[12]MB
CUTRI090-09,Brachycentrus fuliginosus_1[12]MB
CUTRI089-09,Brachycentrus fuliginosus_1[12]MB
CUTRI088-09,Brachycentrus fuliginosus_1[12]MB
CUTRI087-09,Brachycentrus fuliginosus_1[12]MB
CUTRI086-09,Brachycentrus fuliginosus_1[12]MB
CUTRI085-09,Brachycentrus fuliginosus_1[12]MB
CUCAD742-07,Brachycentrus fuliginosus_1[12]MB
UMNEO143-09,Brachycentrus fuliginosus_2[1]WI
CBCAD350-10,Brachycentrus fuliginosus_3[1]NS
CBCAD104-10,Brachycentrus fuliginosus_4[1]NS
CNTLV186-09,Brachycentrus XZ sp. CN1_1[3]China.Yunnan
CNTLV135-09,Brachycentrus XZ sp. CN1_1[3]China.Yunnan
CNTLV134-09,Brachycentrus XZ sp. CN1_1[3]China.Yunnan
CNTLV157-09,Brachycentrus XZ sp. CN1_2[1]China.Yunnan
UMNEA027-08,Micrasema onisca_1[1]AZ
OFCAD099-08,Micrasema onisca_2[1]AZ
OFCAD101-08,Micrasema onisca_3[1]AZ
OFCAD100-08,Micrasema onisca_4[1]AZ
UMNEA460-08,Monocosmoecus pulcher_1[1]Chile
DRCAD045-08,Apatania incerta_1[1]NY
FBCAD051-10,Micrasema morosum_1[1]Germany
HMKKT592-10,Micrasema minimum_1[1]Austria
FBCAD050-10,Micrasema minimum_2[1]Germany
FBAQU151-09,Micrasema minimum_3[1]Germany
HMKKT283-10,Micrasema minimum_4[1]Austria
TRIFI549-11,Brachycentrus subnubilus_1[2]Finland
TRIFI548-11,Brachycentrus subnubilus_1[2]Finland
FBCAD007-10,Brachycentrus subnubilus_2[2]Germany
FBCAD005-10,Brachycentrus subnubilus_2[2]Germany
FBCAD006-10,Brachycentrus subnubilus_3[1]Germany
FBCAD008-10,Brachycentrus subnubilus_4[1]Germany
FBAQU133-09,Micrasema longulum_1[3]Germany|Spain
ESCAD068-10,Micrasema longulum_1[3]Germany|Spain
ESCAD067-10,Micrasema longulum_1[3]Germany|Spain
ESCAD069-10,Micrasema longulum_2[1]Spain
OFTRI008-10,Micrasema spinosum_1[1]Japan
CZCAD093-10,Micrasema moestum_1[2]Spain
CZCAD091-10,Micrasema moestum_1[2]Spain
ESCAD066-10,Micrasema moestum_2[2]Spain
ESCAD065-10,Micrasema moestum_2[2]Spain
HMKKT654-10,Micrasema moestum_3[2]Portugal
HMKKT653-10,Micrasema moestum_3[2]Portugal
ESCAD062-10,Micrasema moestum_4[1]Spain
ESCAD061-10,Micrasema moestum_5[1]Spain
ESCAD063-10,Micrasema moestum_6[1]Spain
ESCAD064-10,Micrasema moestum_7[1]Spain
CZCAD092-10,Micrasema moestum_8[1]Spain
HMKKT656-10,Micrasema moestum_9[1]Portugal
HMKKT652-10,Micrasema moestum_10[1]Portugal
HMKKT651-10,Micrasema moestum_11[1]Portugal
UMNEB734-08,Micrasema (gelidum) canusa_1[3]IA|MN
OFCAD095-08,Micrasema (gelidum) canusa_1[3]IA|MN
UMNEB270-08,Micrasema (gelidum) canusa_1[3]IA|MN
DRCAD414-10,Yphria californica_1[1]CA
EBTCH020-11,Lepidostoma togatum_1[1]MB
OFCAD075-08,Brachycentrus nigrosoma_1[3]MD|VA
OFCAD073-08,Brachycentrus nigrosoma_1[3]MD|VA
OFCAD072-08,Brachycentrus nigrosoma_1[3]MD|VA
OFCAD071-08,Brachycentrus nigrosoma_2[1]MD
MDA127-08,Brachycentrus nigrosoma_3[1]VA
OFCAD074-08,Brachycentrus nigrosoma_4[1]VA
PKCAD765-08,Brachycentrus nigrosoma_5[1]TN
INHST478-09,Brachycentrus numerosus_1[2]IL
INHST479-09,Brachycentrus numerosus_1[2]IL
AMIH112-08,Brachycentrus numerosus_2[1]MD
RMCAD156-08,Brachycentrus numerosus_3[1]VA
HIEPT242-10,Brachycentrus numerosus_4[1]GA
PKCAD768-08,Brachycentrus numerosus_5[1]NC
HMKKT467-10,Micrasema setiferum_1[2]Austria
HMKKT191-10,Micrasema setiferum_1[2]Austria
TRIFI537-11,Micrasema setiferum_2[1]Estonia
TRIFI533-11,Micrasema setiferum_3[1]Finland
TRIFI536-11,Micrasema setiferum_4[1]Estonia
TRIFI530-11,Micrasema setiferum_5[1]Russia.
TRIFI532-11,Micrasema setiferum_6[1]Finland
TRIFI529-11,Micrasema setiferum_7[1]Russia.
