ProcessID,HaplotypeID
NZTRI194-10,Psilochorema mimicum_3[9]New Zealand
NZTRI192-10,Psilochorema mimicum_3[9]New Zealand
NZTRI188-10,Psilochorema mimicum_3[9]New Zealand
NZTRI186-10,Psilochorema mimicum_3[9]New Zealand
NZTRI183-10,Psilochorema mimicum_3[9]New Zealand
NZTRI207-10,Psilochorema mimicum_4[5]New Zealand
NZTRI199-10,Psilochorema mimicum_4[5]New Zealand
NZTRI189-10,Psilochorema mimicum_4[5]New Zealand
NZTRI182-10,Psilochorema mimicum_4[5]New Zealand
NZTRI196-10,Psilochorema mimicum_4[5]New Zealand
NZTRI386-11,Psilochorema mimicum_5[1]New Zealand
NZTRI396-11,Psilochorema mimicum_6[1]New Zealand
NZTRI185-10,Psilochorema mimicum_7[1]New Zealand
NZCAD003-05,Psilochorema mimicum_8[1]New Zealand
NZTRI400-11,Psilochorema mimicum_9[1]New Zealand
NZTRI394-11,Psilochorema mimicum_10[1]New Zealand
NZTRI204-10,Psilochorema mimicum_11[1]New Zealand
NZTRI187-10,Psilochorema mimicum_12[1]New Zealand
HMKKT809-10,Rhyacophila rectispina_1[1]Italy
HMKKT802-10,Himalopsyche maitreya_1[1]China.
HMKKT587-10,Rhyacophila simulatrix_1[5]Austria
HMKKT586-10,Rhyacophila simulatrix_1[5]Austria
HMKKT585-10,Rhyacophila simulatrix_1[5]Austria
HMKKT281-10,Rhyacophila simulatrix_1[5]Austria
BHMKK208-12,Rhyacophila simulatrix_1[5]Austria
HMKKT964-11,Rhyacophila simulatrix_2[2]Austria
HMKKT584-10,Rhyacophila simulatrix_2[2]Austria
HMKKT922-11,Rhyacophila simulatrix_3[1]France
HMKKT726-10,Rhyacophila simulatrix_4[1]Italy
NZCAD072-05,Tiphobiosis kleinpastei_1[2]New Zealand
NZTRI241-11,Tiphobiosis kleinpastei_1[2]New Zealand
NZCAD037-05,Tiphobiosis kleinpastei_2[1]New Zealand
NZCAD038-05,Tiphobiosis kleinpastei_3[1]New Zealand
OFTRI061-10,Hydrobiosis chalcodes_1[1]New Zealand
NZCAD035-05,Hydrochorema tenuicaudatum_1[1]New Zealand
NZTRI341-11,Hydrochorema tenuicaudatum_2[1]New Zealand
OFTRI092-10,Hydrochorema tenuicaudatum_3[1]New Zealand
KKUMN435-10,Rhyacophila aquitanica_1[1]France
